Local Timestamp Pacific Time (Interval Beginning),Local Timestamp Pacific Time (Interval Ending),Local Date,Hour Number,NP-15 LMP,SP-15 LMP,ZP-26 LMP
2023-10-23 11:45:00,2023-10-23 12:00:00,2023-10-23,12,32.55916,19.40038,31.61071
2023-10-23 12:45:00,2023-10-23 13:00:00,2023-10-23,13,27.20527,16.78785,24.94648
2023-10-23 13:45:00,2023-10-23 14:00:00,2023-10-23,14,27.25626,18.0777,26.8439
2023-10-23 14:45:00,2023-10-23 15:00:00,2023-10-23,15,29.25981,11.49932,17.61393
2023-10-23 15:45:00,2023-10-23 16:00:00,2023-10-23,16,29.5089,11.37486,19.83838
2023-10-23 16:45:00,2023-10-23 17:00:00,2023-10-23,17,45.26702,31.40654,37.99988
2023-10-23 17:45:00,2023-10-23 18:00:00,2023-10-23,18,70.15874,66.25293,66.66885
2023-10-23 18:45:00,2023-10-23 19:00:00,2023-10-23,19,69.52416,66.44322,66.67996
2023-10-23 19:45:00,2023-10-23 20:00:00,2023-10-23,20,60.60644,58.55261,58.43092
2023-10-23 20:45:00,2023-10-23 21:00:00,2023-10-23,21,57.84948,55.44937,55.79534
2023-10-23 21:45:00,2023-10-23 22:00:00,2023-10-23,22,50.0987,48.33914,48.3493
2023-10-23 22:45:00,2023-10-23 23:00:00,2023-10-23,23,43.31346,41.27377,41.3496
2023-10-23 23:45:00,2023-10-24 00:00:00,2023-10-23,24,44.66397,42.49572,42.77173
2023-10-24 00:45:00,2023-10-24 01:00:00,2023-10-24,1,45.05742,42.94199,43.26593
2023-10-24 01:45:00,2023-10-24 02:00:00,2023-10-24,2,42.80782,40.63548,40.81211
2023-10-24 02:45:00,2023-10-24 03:00:00,2023-10-24,3,45.68933,43.05228,43.82067
2023-10-24 03:45:00,2023-10-24 04:00:00,2023-10-24,4,45.75067,43.50539,44.04709
2023-10-24 04:45:00,2023-10-24 05:00:00,2023-10-24,5,51.5741,48.06238,49.26314
2023-10-24 05:45:00,2023-10-24 06:00:00,2023-10-24,6,57.1112,56.16888,57.1112
2023-10-24 06:45:00,2023-10-24 07:00:00,2023-10-24,7,65.48,64.62522,65.48
2023-10-24 07:45:00,2023-10-24 08:00:00,2023-10-24,8,55.97492,28.94315,42.86104
2023-10-24 08:45:00,2023-10-24 09:00:00,2023-10-24,9,47.19185,21.05937,35.95537
2023-10-24 09:45:00,2023-10-24 10:00:00,2023-10-24,10,46.72852,19.88226,27.02891
2023-10-24 10:45:00,2023-10-24 11:00:00,2023-10-24,11,58.49366,15.50248,20.39157
2023-10-24 11:45:00,2023-10-24 12:00:00,2023-10-24,12,53.83856,17.83591,23.86429
2023-10-24 12:45:00,2023-10-24 13:00:00,2023-10-24,13,46.72302,17.75244,23.87015
2023-10-24 13:45:00,2023-10-24 14:00:00,2023-10-24,14,48.96353,17.57137,23.51694
2023-10-24 14:45:00,2023-10-24 15:00:00,2023-10-24,15,53.20476,20.89954,28.70309
2023-10-24 15:45:00,2023-10-24 16:00:00,2023-10-24,16,63.48189,26.26759,37.06176
2023-10-24 16:45:00,2023-10-24 17:00:00,2023-10-24,17,87.85558,68.32077,73.29615
2023-10-24 17:45:00,2023-10-24 18:00:00,2023-10-24,18,112.21649,103.74735,107.43467
2023-10-24 18:45:00,2023-10-24 19:00:00,2023-10-24,19,100.0362,98.20305,100.03601
2023-10-24 19:45:00,2023-10-24 20:00:00,2023-10-24,20,88.48982,84.99793,86.43237
2023-10-24 20:45:00,2023-10-24 21:00:00,2023-10-24,21,76.03635,73.65573,74.43079
2023-10-24 21:45:00,2023-10-24 22:00:00,2023-10-24,22,63.23727,68.12084,62.07838
2023-10-24 22:45:00,2023-10-24 23:00:00,2023-10-24,23,57.53537,57.34844,55.30543
2023-10-24 23:45:00,2023-10-25 00:00:00,2023-10-24,24,53.22831,52.37689,50.88494
2023-10-25 00:45:00,2023-10-25 01:00:00,2023-10-25,1,55.90735,52.17203,53.36045
2023-10-25 01:45:00,2023-10-25 02:00:00,2023-10-25,2,56.73107,52.27874,53.88894
2023-10-25 02:45:00,2023-10-25 03:00:00,2023-10-25,3,54.87102,50.48582,52.31672
2023-10-25 03:45:00,2023-10-25 04:00:00,2023-10-25,4,55.11363,50.38521,52.38316
2023-10-25 04:45:00,2023-10-25 05:00:00,2023-10-25,5,55.35568,50.43413,52.47816
2023-10-25 05:45:00,2023-10-25 06:00:00,2023-10-25,6,70.60741,64.07314,67.02035
2023-10-25 06:45:00,2023-10-25 07:00:00,2023-10-25,7,81.27383,68.01002,70.08952
2023-10-25 07:45:00,2023-10-25 08:00:00,2023-10-25,8,57.76386,43.07739,51.95842
2023-10-25 08:45:00,2023-10-25 09:00:00,2023-10-25,9,49.78056,21.45715,37.49814
2023-10-25 09:45:00,2023-10-25 10:00:00,2023-10-25,10,48.28569,22.88021,23.26013
2023-10-25 10:45:00,2023-10-25 11:00:00,2023-10-25,11,97.85051,22.05494,25.87301
2023-10-25 11:45:00,2023-10-25 12:00:00,2023-10-25,12,62.74921,23.66081,24.47748
2023-10-25 12:45:00,2023-10-25 13:00:00,2023-10-25,13,56.92107,16.35167,16.92799
2023-10-25 13:45:00,2023-10-25 14:00:00,2023-10-25,14,59.46619,20.35371,22.97167
2023-10-25 14:45:00,2023-10-25 15:00:00,2023-10-25,15,64.30751,20.99679,24.50311
2023-10-25 15:45:00,2023-10-25 16:00:00,2023-10-25,16,67.60422,0.15529,-0.32774
2023-10-25 16:45:00,2023-10-25 17:00:00,2023-10-25,17,131.21861,33.08193,34.23924
2023-10-25 17:45:00,2023-10-25 18:00:00,2023-10-25,18,91.35609,78.47384,84.34841
2023-10-25 18:45:00,2023-10-25 19:00:00,2023-10-25,19,93.81084,86.78137,87.28301
2023-10-25 19:45:00,2023-10-25 20:00:00,2023-10-25,20,82.06957,76.48426,79.29957
2023-10-25 20:45:00,2023-10-25 21:00:00,2023-10-25,21,73.13239,65.10483,66.98762
2023-10-25 21:45:00,2023-10-25 22:00:00,2023-10-25,22,62.48273,56.96997,58.61659
2023-10-25 22:45:00,2023-10-25 23:00:00,2023-10-25,23,58.99535,52.91409,55.34426
2023-10-25 23:45:00,2023-10-26 00:00:00,2023-10-25,24,60.5225,52.75718,56.60958
2023-10-26 00:45:00,2023-10-26 01:00:00,2023-10-26,1,62.46569,45.67907,53.63678
2023-10-26 01:45:00,2023-10-26 02:00:00,2023-10-26,2,62.10853,43.221,52.01471
2023-10-26 02:45:00,2023-10-26 03:00:00,2023-10-26,3,64.16351,43.50372,53.26112
2023-10-26 03:45:00,2023-10-26 04:00:00,2023-10-26,4,72.85829,42.33168,56.61527
2023-10-26 04:45:00,2023-10-26 05:00:00,2023-10-26,5,73.35684,46.15945,58.77725
2023-10-26 05:45:00,2023-10-26 06:00:00,2023-10-26,6,86.68489,44.33713,63.8373
2023-10-26 06:45:00,2023-10-26 07:00:00,2023-10-26,7,87.77993,61.91126,74.20254
2023-10-26 07:45:00,2023-10-26 08:00:00,2023-10-26,8,71.08825,41.22625,55.06105
2023-10-26 08:45:00,2023-10-26 09:00:00,2023-10-26,9,53.54309,22.77997,27.61698
2023-10-26 09:45:00,2023-10-26 10:00:00,2023-10-26,10,48.69466,15.38331,23.17456
2023-10-26 10:45:00,2023-10-26 11:00:00,2023-10-26,11,44.82824,13.65015,22.16399
2023-10-26 11:45:00,2023-10-26 12:00:00,2023-10-26,12,36.93289,7.42463,21.68632
2023-10-26 12:45:00,2023-10-26 13:00:00,2023-10-26,13,48.37191,13.42375,21.37477
2023-10-26 13:45:00,2023-10-26 14:00:00,2023-10-26,14,41.15227,12.3241,27.24749
2023-10-26 14:45:00,2023-10-26 15:00:00,2023-10-26,15,37.54393,11.46702,25.02626
2023-10-26 16:45:00,2023-10-26 17:00:00,2023-10-26,17,63.40435,43.55107,49.59959
2023-10-26 17:45:00,2023-10-26 18:00:00,2023-10-26,18,149.59492,117.7564,138.62996
2023-10-26 18:45:00,2023-10-26 19:00:00,2023-10-26,19,131.48268,84.50305,99.38321
2023-10-26 19:45:00,2023-10-26 20:00:00,2023-10-26,20,81.25354,80.08706,83.12354
2023-10-26 20:45:00,2023-10-26 21:00:00,2023-10-26,21,83.03056,83.73362,85.0852
2023-10-26 21:45:00,2023-10-26 22:00:00,2023-10-26,22,72.06286,75.47466,78.22907
2023-10-26 22:45:00,2023-10-26 23:00:00,2023-10-26,23,69.2499,68.43062,69.82133
2023-10-26 23:45:00,2023-10-27 00:00:00,2023-10-26,24,67.8278,48.71823,57.84603
2023-10-27 00:45:00,2023-10-27 01:00:00,2023-10-27,1,65.77496,45.676,55.67931
2023-10-27 01:45:00,2023-10-27 02:00:00,2023-10-27,2,61.72501,46.69706,54.02769
2023-10-27 02:45:00,2023-10-27 03:00:00,2023-10-27,3,56.08531,46.4154,51.19969
2023-10-27 03:45:00,2023-10-27 04:00:00,2023-10-27,4,58.87298,43.78096,50.96588
2023-10-27 04:45:00,2023-10-27 05:00:00,2023-10-27,5,78.12255,43.35737,61.08255
2023-10-27 05:45:00,2023-10-27 06:00:00,2023-10-27,6,79.45343,56.23746,68.76832
2023-10-27 06:45:00,2023-10-27 07:00:00,2023-10-27,7,83.84714,77.33893,81.43886
2023-10-27 07:45:00,2023-10-27 08:00:00,2023-10-27,8,68.95776,46.22124,57.2278
2023-10-27 08:45:00,2023-10-27 09:00:00,2023-10-27,9,63.73955,9.51286,35.86014
2023-10-27 09:45:00,2023-10-27 10:00:00,2023-10-27,10,43.68431,3.60425,14.72084
2023-10-27 10:45:00,2023-10-27 11:00:00,2023-10-27,11,43.06327,12.05727,11.1553
2023-10-27 11:45:00,2023-10-27 12:00:00,2023-10-27,12,34.92296,18.26231,19.68799
2023-10-27 12:45:00,2023-10-27 13:00:00,2023-10-27,13,35.37403,16.82747,18.11432
2023-10-27 13:45:00,2023-10-27 14:00:00,2023-10-27,14,46.30882,17.33516,19.24668
2023-10-27 14:45:00,2023-10-27 15:00:00,2023-10-27,15,44.41716,17.25454,20.34023
2023-10-27 15:45:00,2023-10-27 16:00:00,2023-10-27,16,44.33531,23.20056,25.39264
2023-10-27 16:45:00,2023-10-27 17:00:00,2023-10-27,17,61.52505,52.40681,52.35168
2023-10-27 17:45:00,2023-10-27 18:00:00,2023-10-27,18,81.73119,78.88063,81.14187
2023-10-27 18:45:00,2023-10-27 19:00:00,2023-10-27,19,77.85334,76.8495,78.10334
2023-10-27 19:45:00,2023-10-27 20:00:00,2023-10-27,20,70.19694,69.22984,70.24694
2023-10-27 20:45:00,2023-10-27 21:00:00,2023-10-27,21,62.16091,55.23997,58.7767
2023-10-27 21:45:00,2023-10-27 22:00:00,2023-10-27,22,59.43009,52.03354,55.62673
2023-10-27 22:45:00,2023-10-27 23:00:00,2023-10-27,23,60.50326,49.20171,54.38946
2023-10-27 23:45:00,2023-10-28 00:00:00,2023-10-27,24,60.3929,42.96839,50.82524
2023-10-28 00:45:00,2023-10-28 01:00:00,2023-10-28,1,59.60611,44.98751,51.81977
2023-10-28 01:45:00,2023-10-28 02:00:00,2023-10-28,2,66.31866,40.53208,52.21958
2023-10-28 02:45:00,2023-10-28 03:00:00,2023-10-28,3,74.83751,32.67287,51.67742
2023-10-28 03:45:00,2023-10-28 04:00:00,2023-10-28,4,65.55674,37.51367,50.0171
2023-10-28 04:45:00,2023-10-28 05:00:00,2023-10-28,5,66.05308,39.85251,51.61519
2023-10-28 05:45:00,2023-10-28 06:00:00,2023-10-28,6,68.81019,45.56129,56.13018
2023-10-28 06:45:00,2023-10-28 07:00:00,2023-10-28,7,76.03711,59.0328,66.83104
2023-10-28 07:45:00,2023-10-28 08:00:00,2023-10-28,8,77.68624,20.29757,46.6724
2023-10-28 08:45:00,2023-10-28 09:00:00,2023-10-28,9,73.51335,-22.8043,-28.26954
2023-10-28 09:45:00,2023-10-28 10:00:00,2023-10-28,10,58.64734,-18.069,-23.36351
2023-10-28 10:45:00,2023-10-28 11:00:00,2023-10-28,11,45.29074,-13.65486,-17.41123
2023-10-28 11:45:00,2023-10-28 12:00:00,2023-10-28,12,41.9856,-19.1992,-25.98701
2023-10-28 12:45:00,2023-10-28 13:00:00,2023-10-28,13,39.63783,-19.87782,-25.78284
2023-10-28 13:45:00,2023-10-28 14:00:00,2023-10-28,14,42.50989,-18.87514,-25.81486
2023-10-28 14:45:00,2023-10-28 15:00:00,2023-10-28,15,39.79662,-19.87856,-26.59668
2023-10-28 15:45:00,2023-10-28 16:00:00,2023-10-28,16,47.00814,-11.88596,-17.67277
2023-10-28 16:45:00,2023-10-28 17:00:00,2023-10-28,17,52.86385,47.14165,44.67586
2023-10-28 17:45:00,2023-10-28 18:00:00,2023-10-28,18,78.36327,74.20928,75.18469
2023-10-28 18:45:00,2023-10-28 19:00:00,2023-10-28,19,75.28407,71.01863,72.32572
2023-10-28 19:45:00,2023-10-28 20:00:00,2023-10-28,20,76.84503,71.71721,73.53698
2023-10-28 20:45:00,2023-10-28 21:00:00,2023-10-28,21,67.368,62.55893,64.58596
2023-10-28 21:45:00,2023-10-28 22:00:00,2023-10-28,22,64.10375,59.83802,61.75846
2023-10-28 22:45:00,2023-10-28 23:00:00,2023-10-28,23,66.20627,61.02559,63.34976
2023-10-28 23:45:00,2023-10-29 00:00:00,2023-10-28,24,66.11719,61.7146,63.88655
2023-10-29 00:45:00,2023-10-29 01:00:00,2023-10-29,1,68.74525,63.29994,65.71336
2023-10-29 01:45:00,2023-10-29 02:00:00,2023-10-29,2,62.8086,62.8086,62.8086
2023-10-29 02:45:00,2023-10-29 03:00:00,2023-10-29,3,60.96198,60.96198,60.96198
2023-10-29 03:45:00,2023-10-29 04:00:00,2023-10-29,4,60.74154,60.74154,60.74154
2023-10-29 04:45:00,2023-10-29 05:00:00,2023-10-29,5,60.10099,60.10099,60.10099
2023-10-29 05:45:00,2023-10-29 06:00:00,2023-10-29,6,62.81531,62.81531,62.81531
2023-10-29 06:45:00,2023-10-29 07:00:00,2023-10-29,7,67.79744,62.24311,64.95399
2023-10-29 07:45:00,2023-10-29 08:00:00,2023-10-29,8,62.36279,25.52903,42.63804
2023-10-29 08:45:00,2023-10-29 09:00:00,2023-10-29,9,56.02509,-12.48321,-16.53533
2023-10-29 09:45:00,2023-10-29 10:00:00,2023-10-29,10,63.74485,-18.88073,-25.48262
2023-10-29 10:45:00,2023-10-29 11:00:00,2023-10-29,11,57.66547,-25.73124,-32.6595
2023-10-29 11:45:00,2023-10-29 12:00:00,2023-10-29,12,58.22651,-26.89354,-33.5143
2023-10-29 12:45:00,2023-10-29 13:00:00,2023-10-29,13,57.45692,-29.10427,-36.15828
2023-10-29 13:45:00,2023-10-29 14:00:00,2023-10-29,14,56.50761,-30.80112,-37.66701
2023-10-29 14:45:00,2023-10-29 15:00:00,2023-10-29,15,60.85892,-29.49081,-36.81147
2023-10-29 15:45:00,2023-10-29 16:00:00,2023-10-29,16,60.48517,-10.17984,-16.04383
2023-10-29 16:45:00,2023-10-29 17:00:00,2023-10-29,17,92.38273,41.19582,35.36194
2023-10-29 17:45:00,2023-10-29 18:00:00,2023-10-29,18,89.63201,77.64459,81.10451
2023-10-29 18:45:00,2023-10-29 19:00:00,2023-10-29,19,98.87939,83.83241,87.37368
2023-10-29 19:45:00,2023-10-29 20:00:00,2023-10-29,20,76.89004,77.12039,76.06607
2023-10-29 20:45:00,2023-10-29 21:00:00,2023-10-29,21,68.61144,75.24432,71.27453
2023-10-29 21:45:00,2023-10-29 22:00:00,2023-10-29,22,78.91003,72.86862,75.42133
2023-10-29 22:45:00,2023-10-29 23:00:00,2023-10-29,23,75.4077,69.27245,71.91657
2023-10-29 23:45:00,2023-10-30 00:00:00,2023-10-29,24,67.84821,61.95863,64.73835
2023-10-30 00:45:00,2023-10-30 01:00:00,2023-10-30,1,70.82827,70.82827,70.82827
2023-10-30 01:45:00,2023-10-30 02:00:00,2023-10-30,2,65.77394,59.69941,62.73349
2023-10-30 02:45:00,2023-10-30 03:00:00,2023-10-30,3,67.32596,61.28189,64.3692
2023-10-30 03:45:00,2023-10-30 04:00:00,2023-10-30,4,71.12385,71.12385,71.12385
2023-10-30 04:45:00,2023-10-30 05:00:00,2023-10-30,5,76.45167,69.41379,72.70059
2023-10-30 05:45:00,2023-10-30 06:00:00,2023-10-30,6,96.14513,87.23173,91.55394
2023-10-30 06:45:00,2023-10-30 07:00:00,2023-10-30,7,113.70369,102.74039,108.13954
2023-10-30 07:45:00,2023-10-30 08:00:00,2023-10-30,8,124.81656,42.1588,81.53607
2023-10-30 08:45:00,2023-10-30 09:00:00,2023-10-30,9,56.08934,15.74058,14.45904
2023-10-30 09:45:00,2023-10-30 10:00:00,2023-10-30,10,65.84578,6.00429,1.54358
2023-10-30 10:45:00,2023-10-30 11:00:00,2023-10-30,11,66.07439,2.63085,-2.21526
2023-10-30 11:45:00,2023-10-30 12:00:00,2023-10-30,12,66.54315,9.01122,4.26514
2023-10-30 12:45:00,2023-10-30 13:00:00,2023-10-30,13,62.16653,12.6791,9.6145
2023-10-30 13:45:00,2023-10-30 14:00:00,2023-10-30,14,64.48312,-1.62379,-6.63046
2023-10-30 14:45:00,2023-10-30 15:00:00,2023-10-30,15,63.26247,-6.26134,-12.08455
2023-10-30 15:45:00,2023-10-30 16:00:00,2023-10-30,16,78.20153,1.08638,-2.88727
2023-10-30 16:45:00,2023-10-30 17:00:00,2023-10-30,17,158.38153,71.52552,66.26991
2023-10-30 17:45:00,2023-10-30 18:00:00,2023-10-30,18,129.60738,118.75787,123.62548
2023-10-30 18:45:00,2023-10-30 19:00:00,2023-10-30,19,158.85658,119.55101,107.19001
2023-10-30 19:45:00,2023-10-30 20:00:00,2023-10-30,20,91.52965,86.03875,88.75124
2023-10-30 20:45:00,2023-10-30 21:00:00,2023-10-30,21,83.52245,78.35036,80.8096
2023-10-30 21:45:00,2023-10-30 22:00:00,2023-10-30,22,84.25222,79.47964,81.85275
2023-10-30 22:45:00,2023-10-30 23:00:00,2023-10-30,23,75.85107,70.8042,73.30749
2023-10-30 23:45:00,2023-10-31 00:00:00,2023-10-30,24,68.77391,63.41718,66.2912
2023-10-31 00:45:00,2023-10-31 01:00:00,2023-10-31,1,65.22618,60.09534,62.6959
2023-10-31 01:45:00,2023-10-31 02:00:00,2023-10-31,2,65.38785,60.50905,63.42684
2023-10-31 02:45:00,2023-10-31 03:00:00,2023-10-31,3,64.36595,61.27103,63.9646
2023-10-31 03:45:00,2023-10-31 04:00:00,2023-10-31,4,70.25767,66.94574,69.90141
2023-10-31 04:45:00,2023-10-31 05:00:00,2023-10-31,5,73.13964,75.54461,78.83993
2023-10-31 05:45:00,2023-10-31 06:00:00,2023-10-31,6,79.78973,76.58014,79.034
2023-10-31 06:45:00,2023-10-31 07:00:00,2023-10-31,7,117.34548,116.61154,121.19984
2023-10-31 07:45:00,2023-10-31 08:00:00,2023-10-31,8,64.41819,57.97255,61.6399
2023-10-31 08:45:00,2023-10-31 09:00:00,2023-10-31,9,55.64997,11.83006,9.5548
2023-10-31 09:45:00,2023-10-31 10:00:00,2023-10-31,10,51.83472,-6.82777,-12.42219
2023-10-31 10:45:00,2023-10-31 11:00:00,2023-10-31,11,64.12618,-8.34198,-16.03089
2023-10-31 11:45:00,2023-10-31 12:00:00,2023-10-31,12,56.60237,-4.92899,-11.08114
2023-10-31 12:45:00,2023-10-31 13:00:00,2023-10-31,13,51.04384,-6.61658,-12.52461
2023-10-31 13:45:00,2023-10-31 14:00:00,2023-10-31,14,48.98392,-7.57272,-13.46652
2023-10-31 14:45:00,2023-10-31 15:00:00,2023-10-31,15,47.99568,-9.98124,-15.91113
2023-10-31 15:45:00,2023-10-31 16:00:00,2023-10-31,16,55.52973,10.61679,7.31613
2023-10-31 16:45:00,2023-10-31 17:00:00,2023-10-31,17,113.29553,92.91712,90.29537
2023-10-31 17:45:00,2023-10-31 18:00:00,2023-10-31,18,115.31054,126.78854,130.29054
2023-10-31 18:45:00,2023-10-31 19:00:00,2023-10-31,19,95.5002,100.27338,103.07544
2023-10-31 19:45:00,2023-10-31 20:00:00,2023-10-31,20,85.26957,87.52319,88.35377
2023-10-31 20:45:00,2023-10-31 21:00:00,2023-10-31,21,71.01604,68.68199,69.78458
2023-10-31 21:45:00,2023-10-31 22:00:00,2023-10-31,22,72.84699,69.93978,71.29842
2023-10-31 22:45:00,2023-10-31 23:00:00,2023-10-31,23,66.60724,64.6806,66.16333
2023-10-31 23:45:00,2023-11-01 00:00:00,2023-10-31,24,66.05708,70.85137,72.9615
2023-11-01 00:45:00,2023-11-01 01:00:00,2023-11-01,1,78.39677,72.61452,75.10827
2023-11-01 01:45:00,2023-11-01 02:00:00,2023-11-01,2,71.9363,66.0567,68.68852
2023-11-01 02:45:00,2023-11-01 03:00:00,2023-11-01,3,76.35729,70.23942,73.1486
2023-11-01 03:45:00,2023-11-01 04:00:00,2023-11-01,4,74.33172,67.82775,70.89947
2023-11-01 04:45:00,2023-11-01 05:00:00,2023-11-01,5,73.96311,73.97384,73.97384
2023-11-01 05:45:00,2023-11-01 06:00:00,2023-11-01,6,94.19032,87.47478,90.52835
2023-11-01 06:45:00,2023-11-01 07:00:00,2023-11-01,7,95.28866,90.02198,92.54927
2023-11-01 07:45:00,2023-11-01 08:00:00,2023-11-01,8,83.28333,59.30869,64.28181
2023-11-01 08:45:00,2023-11-01 09:00:00,2023-11-01,9,87.39145,14.57949,7.40964
2023-11-01 09:45:00,2023-11-01 10:00:00,2023-11-01,10,96.82468,1.02014,-19.77637
2023-11-01 10:45:00,2023-11-01 11:00:00,2023-11-01,11,94.61922,13.32486,-3.54942
2023-11-01 11:45:00,2023-11-01 12:00:00,2023-11-01,12,93.666,11.47905,-6.18722
2023-11-01 12:45:00,2023-11-01 13:00:00,2023-11-01,13,76.03448,2.31759,-14.20849
2023-11-01 13:45:00,2023-11-01 14:00:00,2023-11-01,14,77.06407,2.66404,-14.01423
2023-11-01 14:45:00,2023-11-01 15:00:00,2023-11-01,15,72.8452,16.52241,5.69968
2023-11-01 15:45:00,2023-11-01 16:00:00,2023-11-01,16,102.22736,18.84359,2.68923
2023-11-01 16:45:00,2023-11-01 17:00:00,2023-11-01,17,115.45373,91.6217,87.35681
2023-11-01 17:45:00,2023-11-01 18:00:00,2023-11-01,18,111.34633,103.72102,106.80334
2023-11-01 18:45:00,2023-11-01 19:00:00,2023-11-01,19,109.18168,82.90685,85.44861
2023-11-01 19:45:00,2023-11-01 20:00:00,2023-11-01,20,100.10737,95.06667,97.81601
2023-11-01 20:45:00,2023-11-01 21:00:00,2023-11-01,21,91.05026,91.43385,91.43385
2023-11-01 21:45:00,2023-11-01 22:00:00,2023-11-01,22,85.6149,85.87916,85.87916
2023-11-01 22:45:00,2023-11-01 23:00:00,2023-11-01,23,68.18104,58.12272,68.18104
2023-11-01 23:45:00,2023-11-02 00:00:00,2023-11-01,24,66.38304,56.41292,66.38304
2023-11-02 00:45:00,2023-11-02 01:00:00,2023-11-02,1,65.78236,61.69549,64.20415
2023-11-02 01:45:00,2023-11-02 02:00:00,2023-11-02,2,63.64973,60.26832,62.72063
2023-11-02 02:45:00,2023-11-02 03:00:00,2023-11-02,3,59.48429,56.44394,58.44891
2023-11-02 03:45:00,2023-11-02 04:00:00,2023-11-02,4,75.86821,75.08242,77.94234
2023-11-02 04:45:00,2023-11-02 05:00:00,2023-11-02,5,75.30505,73.17458,75.63349
2023-11-02 05:45:00,2023-11-02 06:00:00,2023-11-02,6,83.77089,80.6223,84.07238
2023-11-02 06:45:00,2023-11-02 07:00:00,2023-11-02,7,96.58481,94.9123,97.25458
2023-11-02 07:45:00,2023-11-02 08:00:00,2023-11-02,8,69.20579,64.00069,67.00425
2023-11-02 08:45:00,2023-11-02 09:00:00,2023-11-02,9,44.68542,20.09673,32.28099
2023-11-02 09:45:00,2023-11-02 10:00:00,2023-11-02,10,36.14103,21.69316,21.41601
2023-11-02 10:45:00,2023-11-02 11:00:00,2023-11-02,11,49.8202,17.54868,12.67856
2023-11-02 11:45:00,2023-11-02 12:00:00,2023-11-02,12,42.68803,21.50242,20.52585
2023-11-02 12:45:00,2023-11-02 13:00:00,2023-11-02,13,28.54565,24.72976,28.00117
2023-11-02 13:45:00,2023-11-02 14:00:00,2023-11-02,14,34.301,29.6361,33.42003
2023-11-02 14:45:00,2023-11-02 15:00:00,2023-11-02,15,30.96097,27.9136,30.41679
2023-11-02 16:45:00,2023-11-02 17:00:00,2023-11-02,17,99.10297,99.24892,99.24486
2023-11-02 17:45:00,2023-11-02 18:00:00,2023-11-02,18,100.58614,100.43589,100.43644
2023-11-02 18:45:00,2023-11-02 19:00:00,2023-11-02,19,73.02423,99.51954,74.25238
2023-11-02 19:45:00,2023-11-02 20:00:00,2023-11-02,20,75.93544,78.16645,76.74605
2023-11-02 20:45:00,2023-11-02 21:00:00,2023-11-02,21,77.43576,77.10997,78.3445
2023-11-02 21:45:00,2023-11-02 22:00:00,2023-11-02,22,59.6872,61.84355,60.66178
2023-11-02 22:45:00,2023-11-02 23:00:00,2023-11-02,23,55.88092,55.88092,55.88092
2023-11-02 23:45:00,2023-11-03 00:00:00,2023-11-02,24,53.91619,55.10686,54.42488
2023-11-03 00:45:00,2023-11-03 01:00:00,2023-11-03,1,49.94861,52.5698,51.2302
2023-11-03 01:45:00,2023-11-03 02:00:00,2023-11-03,2,49.03674,50.93401,49.92897
2023-11-03 02:45:00,2023-11-03 03:00:00,2023-11-03,3,52.24454,54.27986,53.26493
2023-11-03 03:45:00,2023-11-03 04:00:00,2023-11-03,4,50.5564,52.66141,51.62477
2023-11-03 04:45:00,2023-11-03 05:00:00,2023-11-03,5,59.57154,61.4353,60.59939
2023-11-03 05:45:00,2023-11-03 06:00:00,2023-11-03,6,65.35404,65.3836,65.3836
2023-11-03 06:45:00,2023-11-03 07:00:00,2023-11-03,7,69.74429,69.89119,69.89119
2023-11-03 07:45:00,2023-11-03 08:00:00,2023-11-03,8,54.84465,53.44926,54.06881
2023-11-03 08:45:00,2023-11-03 09:00:00,2023-11-03,9,25.10304,23.16518,23.89001
2023-11-03 09:45:00,2023-11-03 10:00:00,2023-11-03,10,21.20347,19.8196,20.3868
2023-11-03 10:45:00,2023-11-03 11:00:00,2023-11-03,11,20.32348,18.66981,18.96399
2023-11-03 11:45:00,2023-11-03 12:00:00,2023-11-03,12,24.08479,22.92852,23.39249
2023-11-03 12:45:00,2023-11-03 13:00:00,2023-11-03,13,25.34996,22.74892,22.14319
2023-11-03 13:45:00,2023-11-03 14:00:00,2023-11-03,14,19.38404,20.0,20.0
2023-11-03 14:45:00,2023-11-03 15:00:00,2023-11-03,15,22.49937,23.1364,23.1364
2023-11-03 15:45:00,2023-11-03 16:00:00,2023-11-03,16,35.50941,36.2625,36.2625
2023-11-03 16:45:00,2023-11-03 17:00:00,2023-11-03,17,83.40284,83.40284,83.40284
2023-11-03 17:45:00,2023-11-03 18:00:00,2023-11-03,18,101.56881,106.96352,105.05012
2023-11-03 18:45:00,2023-11-03 19:00:00,2023-11-03,19,70.3631,75.36549,73.87531
2023-11-03 19:45:00,2023-11-03 20:00:00,2023-11-03,20,62.54854,64.70448,63.65512
2023-11-03 20:45:00,2023-11-03 21:00:00,2023-11-03,21,56.60915,58.62663,57.62088
2023-11-03 21:45:00,2023-11-03 22:00:00,2023-11-03,22,57.6574,58.88945,58.37006
2023-11-03 22:45:00,2023-11-03 23:00:00,2023-11-03,23,52.25757,53.53429,53.08497
2023-11-03 23:45:00,2023-11-04 00:00:00,2023-11-03,24,50.00792,51.26066,50.82037
